I
1150 Version - data cycle 1911, build 20250921, metadata MORAXP1150. FMS

+14 +120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+14 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+14 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+15 +120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+15 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+15 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+16 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+16 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+17 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+17 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+18 +150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+18 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+18 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+18 -180 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+19 +150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+19 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+19 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+19 -180 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+20 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+20 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+20 -180 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+21 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+21 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+21 -180 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+22 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+22 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+22 -180 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+23 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+23 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+24 -090 000 000 000 000 000 000 000 000 152 017 035 035 036 035 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+24 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 038 000 000 000 000 000 000 000
+25 -090 000 000 000 000 000 000 000 000 017 030 035 035 036 035 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+25 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 042 000 000 000 000 000 000 000
+26 -090 000 000 000 000 000 000 000 020 027 027 036 036 035 035 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+26 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 083 182 047 000 000 000 000 014 000 000
+27 +150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+27 -090 000 000 000 000 000 000 000 029 020 027 000 035 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+27 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 097 047 026 022 014 014 014 014 014 000 000
+27 -180 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+28 +150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+28 -090 015 014 000 000 000 000 000 027 031 031 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+28 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 121 000 000 182 047 027 023 027 022 014 014 014 014 014
+28 -180 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+29 -090 022 014 014 000 022 018 017 026 029 015 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+29 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 112 112 121 100 060 042 042 032 022 032 032 018 030 018 032
+30 -090 029 029 032 024 032 034 034 020 027 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+30 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 108 172 099 077 046 042 039 042 042 031 032 032 027 030 029 032
+31 -090 025 022 022 036 027 027 026 024 027 017 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+31 -120 000 000 000 000 000 000 073 088 111 182 131 119 182 105 106 109 088 056 047 044 044 035 037 025 032 025 021 029 023 027
+31 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+32 -090 028 027 024 046 040 036 027 025 027 025 032 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+32 -120 000 043 061 099 094 182 067 069 092 124 130 113 172 115 121 110 084 056 048 047 041 037 037 037 032 032 032 032 032 036
+32 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+33 -090 033 035 038 042 051 046 047 030 031 027 032 022 018 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+33 -120 045 045 106 131 077 172 080 083 101 106 135 132 129 113 141 079 074 056 054 047 035 037 042 039 027 022 025 033 020 033
+33 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 038
+34 -090 029 026 033 048 047 066 078 063 028 032 033 032 022 020 015 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+34 -120 111 104 129 137 093 097 103 102 109 102 135 126 129 124 109 084 078 060 054 047 038 037 031 037 036 041 040 034 026 022
+34 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 075
+35 -090 026 027 033 045 054 078 089 090 077 045 038 035 032 028 022 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+35 -120 075 122 114 114 108 097 106 116 149 098 109 116 136 139 153 107 082 059 062 052 042 047 039 031 038 046 046 037 032 032
+35 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 073 075
+36 -090 023 025 028 032 050 062 063 086 084 062 044 027 026 024 022 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+36 -120 121 168 135 129 141 103 106 117 117 127 122 118 115 143 153 131 111 065 052 052 046 036 037 035 037 035 038 035 031 026
+36 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 043 082 076
+37 -090 036 032 028 027 032 047 061 061 070 069 065 063 027 019 019 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+37 -120 153 165 134 117 117 118 126 136 135 135 136 165 165 164 165 159 099 066 053 051 042 039 042 037 029 032 047 047 031 034
+37 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 018 061 066 093
+38 -090 027 027 026 026 037 031 034 044 056 072 072 063 045 023 022 018 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+38 -120 148 136 143 143 138 153 120 144 139 139 151 152 166 166 165 163 089 068 054 047 045 041 042 037 037 032 032 040 031 032
+38 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 057 071 049 127
+39 -090 032 032 027 032 030 032 031 029 039 052 071 057 048 040 027 022 015 000 000 000 000 000 000 000 000 000 000 000 000 000
+39 -120 130 123 138 133 133 153 144 124 142 126 118 133 163 168 166 121 091 068 058 049 043 038 035 037 037 032 032 032 030 028
+39 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 050 098 104 095 130
+40 -090 029 032 031 030 030 031 032 032 035 047 054 055 050 045 047 030 030 020 015 000 000 000 000 000 000 000 000 000 000 000
+40 -120 114 122 120 120 135 129 129 133 140 158 149 121 147 151 166 094 082 063 054 050 047 046 042 036 029 033 031 032 028 025
+40 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 064 112 112 128 107
+41 -090 032 032 035 031 028 027 032 031 032 037 046 053 054 050 051 065 047 042 027 020 017 000 000 000 000 000 000 000 000 000
+41 -120 111 118 121 127 135 129 129 121 122 126 120 121 134 143 122 094 081 069 057 050 045 044 049 039 040 032 041 031 034 032
+41 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 060 112 163 105 122
+42 -090 037 028 027 025 031 031 031 028 031 033 050 050 049 048 050 063 061 061 049 021 000 000 000 000 000 000 000 000 000 000
+42 -120 103 120 101 107 112 112 127 116 124 137 156 146 124 115 126 085 076 059 057 050 052 044 039 045 032 035 029 036 041 030
+42 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 072 094 118 112 108
+43 -060 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+43 -090 037 030 030 030 032 030 032 026 031 033 032 029 024 047 049 062 062 065 071 047 018 018 000 019 018 019 000 000 000 000
+43 -120 094 091 088 107 130 142 144 130 132 161 161 134 114 112 086 094 095 054 051 046 045 037 042 046 040 033 035 040 032 033
+43 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 048 068 115 115 094
+44 -090 037 032 032 026 041 036 028 024 030 034 031 031 036 026 047 076 076 067 086 065 044 029 027 020 024 025 023 000 000 000
+44 -120 101 113 116 108 131 142 150 144 136 141 155 124 153 142 080 095 097 055 043 043 045 037 047 037 035 033 036 034 042 042
+44 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 047 064 085 127 092
+45 -060 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+45 -090 045 034 030 027 030 036 026 027 028 025 032 033 036 040 042 044 039 055 060 065 074 074 028 030 030 030 027 027 000 000
+45 -120 083 109 122 116 116 124 134 134 136 141 149 115 122 074 068 068 064 055 042 042 042 038 047 040 037 034 036 030 033 042
+45 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 053 059 076 135 082
+46 -060 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+46 -090 034 035 038 032 028 035 035 033 033 033 030 032 032 042 050 055 048 040 048 053 070 070 045 046 022 023 022 019 000 000
+46 -120 065 086 087 092 101 123 132 130 119 136 111 081 063 063 059 061 060 047 042 046 038 038 033 037 033 035 031 032 031 042
+46 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 038 055 107 168 087
+47 +150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+47 -060 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+47 -090 035 032 028 025 033 035 035 033 033 036 031 030 033 035 045 047 045 047 062 063 048 046 046 050 036 018 016 000 000 000
+47 -120 080 072 082 092 099 120 120 116 104 115 088 083 060 059 059 055 048 048 043 042 037 037 043 028 034 037 033 034 035 036
+47 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 065 103 086 116 116
+48 +150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+48 -060 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+48 -090 036 033 033 034 035 032 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+48 -120 109 094 098 099 111 125 128 111 093 082 093 080 055 057 045 042 044 042 043 039 037 041 041 028 028 029 031 030 034 036
+48 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 058 074 088 094 130 122
+49 +150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+49 -060 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+49 -090 033 033 033 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+49 -120 109 110 116 123 135 125 119 070 085 072 069 063 048 047 047 041 040 048 036 041 041 033 034 028 028 030 030 031 032 033
+49 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 060 095 096 088 111 113 113 110
+49 -180 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+50 +150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+50 -060 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+50 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+50 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+50 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 049 075 095 118 126 129 121 000 000
+50 -180 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+51 +150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 042 062 064
+51 -060 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+51 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+51 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+51 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 043 000 000 056 098 129 155 132 129 118 000 000
+51 -180 042 083 071 081 081 043 043 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+52 +150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 055 055 030 045 045 064 062 064
+52 -060 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+52 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+52 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+52 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 061 061 042 055 080 106 125 125 101 000 000 000 000
+52 -180 000 000 066 081 081 074 058 058 061 080 080 034 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+53 +150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 052 051 000 000 000 000 000 000
+53 -060 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+53 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+53 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+53 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 047 061 061 061 088 115 115 115 087 085 000 000 000 000
+53 -180 000 000 000 000 000 000 000 000 000 000 053 095 084 084 042 030 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+54 +150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+54 -060 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+54 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+54 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+54 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 051 051 059 075 099 115 115 102 000 000 000 000 000 000
+54 -180 000 000 000 000 000 000 000 000 000 000 000 017 059 066 066 118 118 091 035 040 042 000 000 000 000 000 000 000 000 000
+55 +150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+55 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+55 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+55 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 047 063 063 072 091 111 113 095 101 000 000 000 000 000 000
+55 -180 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 027 045 107 107 078 086 058 015 020 035 000 000 000 000 000
+56 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+56 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+56 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 000 077 077 063 124 124 113 113 095 000 000 000 000 000 000 000 000
+56 -180 000 000 000 000 000 000 000 000 000 026 034 000 000 000 000 000 014 014 025 078 106 070 069 059 000 046 047 000 000 000
+57 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+57 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+57 -150 000 000 000 000 000 000 000 000 000 000 000 000 000 063 077 077 090 126 121 115 102 106 000 000 000 000 000 000 000 000
+57 -180 000 000 000 000 000 000 000 000 000 030 025 000 000 000 000 000 014 014 014 014 014 058 093 093 077 057 069 069 000 000
+58 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+58 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+58 -150 000 000 000 000 000 000 000 000 000 000 000 060 177 131 087 107 109 124 110 094 000 000 000 000 000 000 000 000 000 000
+58 -180 000 000 000 000 000 000 000 000 000 000 014 014 014 014 014 014 014 047 047 045 050 043 028 062 101 101 095 051 043 000
+59 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+59 -150 087 074 053 015 000 040 035 065 075 075 108 117 152 113 109 105 099 093 095 097 000 000 000 000 000 000 000 000 000 000
+59 -180 000 000 000 000 000 000 000 000 000 000 014 014 029 040 032 027 025 025 053 071 077 065 047 048 070 072 124 124 077 090
+60 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+60 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+60 -150 089 098 070 089 104 118 136 131 204 219 181 175 113 107 107 096 093 089 000 000 000 000 000 000 000 000 000 000 000 000
+60 -180 000 000 000 000 000 000 000 000 000 000 014 014 032 040 038 038 027 026 053 071 077 065 060 055 061 090 124 125 052 087
+61 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+61 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+61 -150 104 130 155 147 104 165 187 162 189 196 171 125 096 095 091 095 102 097 000 000 000 000 000 000 000 000 000 000 000 000
+61 -180 000 000 000 000 000 000 000 000 000 000 014 014 014 047 047 048 030 043 050 053 061 064 064 042 066 122 122 138 082 067
+62 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+62 -150 104 112 102 078 076 186 186 134 109 095 082 090 090 085 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+62 -180 000 000 000 000 000 000 000 014 014 014 034 015 014 015 025 048 037 048 058 052 048 048 066 066 059 102 102 140 198 169
+63 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+63 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+63 -150 103 098 147 162 122 127 098 082 078 085 075 072 086 091 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+63 -180 000 000 000 000 000 000 000 035 051 046 042 042 014 014 014 024 024 046 058 056 056 040 066 066 066 069 060 085 227 227
+64 -090 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+64 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+64 -150 065 075 091 068 079 089 089 088 086 088 096 101 097 097 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+64 -180 000 000 000 000 000 000 000 000 000 000 000 025 025 062 071 063 044 057 037 058 064 060 052 056 061 061 059 059 055 062
+65 -120 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+65 -150 070 057 076 076 073 082 081 080 080 085 085 083 085 088 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
+65 -180 000 000 000 000 000 000 000 000 000 000 000 046 052 062 071 063 061 058 052 051 054 049 046 041 061 073 073 061 079 079
