APPCH:010,A,R01,WILMO,WILMO,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R01,WILMO,WIRNO,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0658,0110,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R01, ,WIRNO,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R01, ,YISUP,K5,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,0095,0062,+,02400,     ,     , ,   ,    ,   ,RW01,K5,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R01, ,RW01,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,0095,0035, ,01262,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R01, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0095,    ,+,01409,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R01, ,ZIVID,K5,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R01, ,ACO,K5,D, ,VY  , ,010,TF, , , , , ,      ,    ,    ,0577,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R01, ,ACO,K5,D, ,VE  ,R,020,HM, , , , , ,      ,    ,    ,2720,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R05,BSV,BSV,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R05,BSV,JUNEX,K5,P,C,EY  , ,020,TF, , , , , ,      ,    ,    ,2893,0098,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R05,BSV,JUNEX,K5,P,C,EE A,L,   ,HF, , , , , ,      ,    ,    ,0543,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R05, ,JUNEX,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R05, ,CICEE,K5,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,0543,0060,+,03000,     ,     , ,   ,    ,   ,RW05,K5,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R05, ,RW05,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,0544,0055, ,01229,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R05, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0544,    ,+,01399,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R05, ,EGGII,K5,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R05, ,ACO,K5,D, ,VY  , ,010,TF, , , , , ,      ,    ,    ,0481,0101,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R05, ,ACO,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,2080,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R19,ACO,ACO,K5,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R19,ACO,BUKIN,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2790,0104,+,02800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R19, ,BUKIN,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R19, ,OXESE,K5,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,1895,0068,+,02700,     ,     , ,   ,    ,   ,RW19,K5,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R19, ,RW19,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1895,0044, ,01267,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R19, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1895,    ,+,01418,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R19, ,HOMEV,K5,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R19, ,BSV,K5,D, ,VY  , ,010,TF, , , , , ,      ,    ,    ,1841,0092,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R19, ,BSV,K5,D, ,VE  ,R,020,HM, , , , , ,      ,    ,    ,0110,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R23,ACO,ACO,K5,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R23,ACO,OCUGA,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2080,0025,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R23, ,OCUGA,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R23, ,EGGII,K5,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,2346,0078,+,03000,     ,     , ,   ,    ,   ,RW23,K5,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R23, ,IZERU,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,2345,0040,V,01700,01703,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R23, ,RW23,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,2345,0014, ,01271,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R23, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2345,    ,+,01426,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R23, ,CICEE,K5,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R23, ,BSV,K5,D, ,VY  , ,010,TF, , , , , ,      ,    ,    ,1469,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R23, ,BSV,K5,D, ,VE  ,R,020,HM, , , , , ,      ,    ,    ,0110,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,S05,BSV,BSV,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,S05,BSV,JUDIE,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,S05,BSV,JUDIE,K5,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,0478,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,S,S05, ,JUDIE,K5,P,C,E  F, ,   ,IF, ,ACO,K5,D, ,      ,2278,0220,    ,    ,+,03000,     ,18000, ,   ,    ,   ,ACO,K5,D, , ,0,N,S;
APPCH:021,S,S05, ,WOXAM,K5,P,C,E S , ,   ,CF, ,ACO,K5,D, ,      ,2278,0181,0478,0039,+,01680,     ,     , ,   ,-322,   , , , , , ,0,N,S;
APPCH:030,S,S05, ,RW05,K5,P,G,GY M, ,   ,CF, ,ACO,K5,D, ,      ,2278,0168,0478,0013, ,01230,     ,     , ,   ,-322,   , , , , , ,0,N,S;
APPCH:040,S,S05, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0478,    ,+,01626,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,S,S05, ,ACO,K5,D, ,VY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,S,S05, ,ACO,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,2720,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,S23,ACO,ACO,K5,D, ,VE A,R,   ,HF, , , , , ,      ,    ,    ,2050,T010,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,S,S23, ,ACO,K5,D, ,V  I, ,   ,IF, ,ACO,K5,D, ,      ,0000,0000,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,S,S23, ,YOSTE,K5,P,C,E  F, ,   ,CF, ,ACO,K5,D, ,      ,2274,0100,2274,0100,+,03000,     ,     , ,   ,    ,   ,ACO,K5,D, , ,0,N,S;
APPCH:030,S,S23, ,RW23,K5,P,G,GY M, ,   ,CF, ,ACO,K5,D, ,      ,2274,0155,2274,0055, ,01273,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,S,S23, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2274,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,S,S23, ,BSV,K5,D, ,VY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,S,S23, ,BSV,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,0080,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
RWY:RW01 ,     ,+03351,01209,I,ICAK,1,   ;N40542581,W081262890,0000;
RWY:RW05 ,     ,+03263,01180,I,IEQX,1,   ;N40541829,W081272602,0000;
RWY:RW19 ,     ,+03368,01214,I,IRGO,1,   ;N40553490,W081262496,0601;
RWY:RW23 ,     ,+03402,01226,I,IGGZ,1,   ;N40551309,W081260728,0000;
