SID:020,6,BURP1C,PENSO,AKVOP,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BURP1C,PENSO,UKDEL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,BURP1C,PENSO,PENSO,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BURP1C,SUSKI,BURPI,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,06000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,6,BURP1C,SUSKI,TOGNU,SB,E,A,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BURP1C,SUSKI,UREPU,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,BURP1C,SUSKI,SUSKI,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BURP1C,UBREG,BURPI,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,06000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,6,BURP1C,UBREG,UBREG,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ESOM1B,RW33,ESOMU,SB,P,C,EB  , ,   ,CF, ,CXS,SB,D, ,      ,3336,0054,3340,0050,+,04500,     ,06000, ,   ,    ,   ,CXS,SB,D, , , , , ;
SID:010,3,ESOM1B,ACENA,ESOMU,SB,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,06000, ,   ,    ,   ,CXS,SB,D, , , , , ;
SID:020,3,ESOM1B,ACENA,CXS07,SB,P,C,E   ,R,   ,AF, ,CXS,SB,D, ,      ,0396,0054,3340,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,ESOM1B,ACENA,ACENA,SB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,ESOM1B,GLUE,ESOMU,SB,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,06000, ,   ,    ,   ,CXS,SB,D, , , , , ;
SID:015,3,ESOM1B,GLUE,CXS10,SB,P,C,E   ,L,   ,AF, ,CXS,SB,D, ,      ,2101,0054,3340,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,3,ESOM1B,GLUE,GLUE,SB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,05000,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,ESOM1B,ILPIV,ESOMU,SB,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,06000, ,   ,    ,   ,CXS,SB,D, , , , , ;
SID:020,3,ESOM1B,ILPIV,CXS09,SB,P,C,E   ,L,   ,AF, ,CXS,SB,D, ,      ,2404,0054,3340,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,ESOM1B,ILPIV,ILPIV,SB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,ESOM1B,ITBAX,ESOMU,SB,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,06000, ,   ,    ,   ,CXS,SB,D, , , , , ;
SID:020,3,ESOM1B,ITBAX,CXS06,SB,P,C,E   ,R,   ,AF, ,CXS,SB,D, ,      ,0751,0054,3340,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,ESOM1B,ITBAX,ITBAX,SB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,ESOM1B,NOBEL,ESOMU,SB,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,06000, ,   ,    ,   ,CXS,SB,D, , , , , ;
SID:020,3,ESOM1B,NOBEL,CXS08,SB,P,C,E   ,L,   ,AF, ,CXS,SB,D, ,      ,3122,0054,3340,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,ESOM1B,NOBEL,NOBEL,SB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ESOM1D,RW33,ESOMU,SB,P,C,EB  , ,010,CF, ,GRD,SB,D, ,      ,1789,5514,3330,0050, ,     ,     ,06000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:010,6,ESOM1D,BUXEV,ESOMU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,6,ESOM1D,BUXEV,TOGNU,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,6,ESOM1D,BUXEV,BUXEV,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,FL070,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ESOM1D,NOBEL,ESOMU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,6,ESOM1D,NOBEL,ENSEP,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ESOM1D,NOBEL,PUBGI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ESOM1D,NOBEL,NOBEL,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ESOM1D,SUSKI,ESOMU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,6,ESOM1D,SUSKI,UREPU,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ESOM1D,SUSKI,SUSKI,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ESOM1D,UBREG,ESOMU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,6,ESOM1D,UBREG,TOGNU,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,6,ESOM1D,UBREG,UBREG,SB,E,A,EEC ,L,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1530,    ,+,04500,     ,06000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,1,OMNI,RW15, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1530,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3330,    ,+,04500,     ,06000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,1,OMNI,RW33, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3330,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TIVT1D,RW33,ESOMU,SB,P,C,EY  , ,010,CF, ,GRD,SB,D, ,      ,1789,5514,3330,0050, ,     ,     ,06000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,5,TIVT1D,RW33,TIVTO,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,TIVT1D,ARTIL,TIVTO,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,06000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,6,TIVT1D,ARTIL,ARTIL,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,TIVT1D,PENSO,TIVTO,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,06000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,6,TIVT1D,PENSO,UKDEL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,TIVT1D,PENSO,PENSO,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VAGA1D,RW33,ESOMU,SB,P,C,EY  , ,010,CF, ,GRD,SB,D, ,      ,1789,5514,3330,0050, ,     ,     ,06000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,5,VAGA1D,RW33,TIVTO,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VAGA1D,ANLER,TIVTO,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,6,VAGA1D,ANLER,VAGAL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,VAGA1D,ANLER,CX016,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,VAGA1D,ANLER,SUKDI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,VAGA1D,ANLER,ANLER,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VAGA1D,EGBIP,TIVTO,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,6,VAGA1D,EGBIP,VAGAL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,VAGA1D,EGBIP,CX016,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,VAGA1D,EGBIP,SUKDI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,VAGA1D,EGBIP,ANLER,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,VAGA1D,EGBIP,EGBIP,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VUKM1C,RW15,VUKMO,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBCX,SB,P,A, , , , ;
STAR:020,5,VUKM1C,RW15,CX017,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VUKM1C,RW15,VAGAL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL120,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,VUKM1C,RW15,CX011,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,VUKM1C,RW15,CX018,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,VUKM1C,RW15,CX001,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VUKM1D,RW33,VUKMO,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBCX,SB,P,A, , , , ;
STAR:020,5,VUKM1D,RW33,CX017,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VUKM1D,RW33,VAGAL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL120,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,VUKM1D,RW33,CX007,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R15-X,CX207,CX207,SB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,A,R15-X,CX207,CX208,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,R,R15-X, ,CX208,SB,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,R,R15-X, ,CX209,SB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2250,0050,+,04160,     ,     , ,   ,    ,   ,CX207,SB,P,C, ,B,P,S;
APPCH:025,R,R15-X, ,CX211,SB,P,C,E   ,L,302,RF, , , , , ,002500,    ,    ,    ,0031,+,03158,     ,     , ,   ,-300,   ,CX210,SB,P,C, ,B,P,S;
APPCH:030,R,R15-X, ,RW15,SB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1530,0020, ,02522,     ,     , ,   ,-300,   , , , , , ,B,P,S;
APPCH:040,R,R15-X, ,CX007,SB,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:050,R,R15-X, ,CX007,SB,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,3330,T010,+,06000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,A,R15-Z,CX001,CX001,SB,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R15-Z,CX001,CX004,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R15-Z,CX002,CX002,SB,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R15-Z,CX002,CX004,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R15-Z,IRILU,IRILU,SB,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R15-Z,IRILU,CX004,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R15-Z, ,CX004,SB,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R15-Z, ,ESOMU,SB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1530,0050,+,04110,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R15-Z, ,CX005,SB,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,1530,0030,+,03100,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:030,R,R15-Z, ,RW15,SB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1530,0020, ,02522,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R15-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1530,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R15-Z, ,CX001,SB,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R15-Z, ,CX001,SB,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,2230,T010,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R33-Y,CX201,CX201,SB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,A,R33-Y,CX201,CX202,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,R,R33-Y, ,CX202,SB,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,R,R33-Y, ,CX203,SB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2500,0050,+,04290,     ,     , ,   ,    ,   ,CX201,SB,P,C, ,B,P,S;
APPCH:025,R,R33-Y, ,CX204,SB,P,C,E   ,R,302,RF, , , , , ,002500,    ,    ,    ,0036,+,03137,     ,     , ,   ,-300,   ,CX205,SB,P,C, ,B,P,S;
APPCH:030,R,R33-Y, ,RW33,SB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3330,0020, ,02501,     ,     , ,   ,-300,   , , , , , ,B,P,S;
APPCH:040,R,R33-Y, ,CX002,SB,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:050,R,R33-Y, ,CX002,SB,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,1530,T010,+,06000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,A,R33-Z,CX007,CX007,SB,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R33-Z,CX007,CX012,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R33-Z,CX011,CX011,SB,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R33-Z,CX011,CX012,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
