SID:030,1,LAGE9K,RW28,ANAKI,LI,E,A,E C ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,LAGE9K,RW28,LAGEN,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,UNIT6E,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2820,    ,+,00420,     ,07000, ,   ,    ,   ,LIMJ,LI,P,A, , , , ;
SID:010,5,UNIT6E,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2830,    ,+,00800,     ,     ,-,185,    ,   , , , , , , , , ;
SID:020,5,UNIT6E,RW28, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,1350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,UNIT6E,RW28,IXITO,LI,E,A,E   , ,   ,CF, ,GEN,LI,D, ,      ,2118,0211,1800,0130,+,04500,     ,     ,-,185,    ,   , , , , , , , , ;
SID:040,5,UNIT6E,RW28,MJ601,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,UNIT6E,RW28,UNITA,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,UNIT6F,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1020,    ,+,00420,     ,07000, ,   ,    ,   ,LIMJ,LI,P,A, , , , ;
SID:010,5,UNIT6F,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1030,    ,+,00800,     ,     ,-,185,    ,   , , , , , , , , ;
SID:020,5,UNIT6F,RW10, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,2250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,UNIT6F,RW10,IXITO,LI,E,A,E   , ,   ,CF, ,GEN,LI,D, ,      ,2118,0211,1800,0120,+,04500,     ,     ,-,185,    ,   , , , , , , , , ;
SID:040,5,UNIT6F,RW10,MJ601,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,UNIT6F,RW10,UNITA,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,UNIT8K,RW10, , , , ,    , ,   ,CD, ,SES,LI,D, ,      ,    ,    ,1020,0030, ,     ,     ,07000, ,   ,    ,   ,SES,LI,D, , , , , ;
SID:015,1,UNIT8K,RW10, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,2180,    , ,     ,     ,     ,-,185,    ,   , , , , , , , , ;
SID:020,1,UNIT8K,RW10,IXITO,LI,E,A,E C , ,   ,CF, ,GEN,LI,D, ,      ,2118,0211,1800,0090,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,UNIT8K,RW10,UNITA,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,UNIT8K,RW28,D280B,LI,P,C,EY  , ,   ,CF, ,SES,LI,D, ,      ,2776,0015,2820,0020, ,     ,     ,07000, ,   ,    ,   ,SES,LI,D, , , , , ;
SID:015,1,UNIT8K,RW28, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,1480,    , ,     ,     ,     ,-,185,    ,   , , , , , , , , ;
SID:020,1,UNIT8K,RW28,IXITO,LI,E,A,E C , ,   ,CF, ,GEN,LI,D, ,      ,2118,0211,1800,0100,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,UNIT8K,RW28,UNITA,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ANAK3F,ALL,ANAKI,LI,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GEN,LI,D, , , , , ;
STAR:015,2,ANAK3F,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2260,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ANAK3F,ALL,D147U,LI,P,C,E   ,L,   ,AF, ,GEN,LI,D, ,      ,1472,0210,2260,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ANAK3F,ALL,LULET,LI,P,C,E CH,L,   ,CF, ,GEN,LI,D, ,      ,1380,0161,3180,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ANAK3F,ALL,VARAP,LI,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EGHI1D,ALL,EGHIN,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SES,LI,D, , , , , ;
STAR:020,2,EGHI1D,ALL,D227U,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,EGHI1D,ALL,SES,LI,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,EGHI1D,ALL,GIKUT,LI,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EGHI1F,ALL,EGHIN,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SES,LI,D, , , , , ;
STAR:020,2,EGHI1F,ALL,DORAV,LI,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,EGHI1F,ALL,GEN,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,EGHI1F,ALL,D126Z,LI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,EGHI1F,ALL,GIKUT,LI,P,C,EECH,R,   ,CF,Y,SES,LI,D, ,      ,1314,0210,3120,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EGHI1G,ALL,EGHIN,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GEN,LI,D, , , , , ;
STAR:020,2,EGHI1G,ALL,DORAV,LI,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,EGHI1G,ALL,GEN,LI,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,EGHI1G,ALL,VARAP,LI,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EGHI1N,RW28,EGHIN,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LIMJ,LI,P,A, , , , ;
STAR:020,5,EGHI1N,RW28,MJ419,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,EGHI1N,RW28,IXITO,LI,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,EGHI1N,RW28,MJ421,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,EGHI1N,RW28,MJ417,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,EGHI1N,RW28,MJ416,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:070,5,EGHI1N,RW28,GIKUT,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EGHI1P,RW10,EGHIN,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LIMJ,LI,P,A, , , , ;
STAR:020,5,EGHI1P,RW10,MJ408,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,EGHI1P,RW10,MJ401,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:040,5,EGHI1P,RW10,ECLOZ,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
STAR:010,5,GOLA1N,RW28,GOLAS,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LIMJ,LI,P,A, , , , ;
STAR:020,5,GOLA1N,RW28,TIGLO,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GOLA1N,RW28,MJ414,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,GOLA1N,RW28,MJ416,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,GOLA1N,RW28,GIKUT,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GOLA2P,RW10,GOLAS,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LIMJ,LI,P,A, , , , ;
STAR:020,5,GOLA2P,RW10,RIVAP,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GOLA2P,RW10,GIKUT,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,GOLA2P,RW10,IXITO,LI,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,GOLA2P,RW10,MJ401,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:060,5,GOLA2P,RW10,ECLOZ,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
STAR:010,5,GOLA2W,RW10,GOLAS,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LIMJ,LI,P,A, , , , ;
STAR:020,5,GOLA2W,RW10,MJ407,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GOLA2W,RW10,GEN,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,GOLA2W,RW10,SES,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:050,5,GOLA2W,RW10,MJ403,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:060,5,GOLA2W,RW10,ECLOZ,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
STAR:010,2,GOLA4A,ALL,GOLAS,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SES,LI,D, , , , , ;
STAR:020,2,GOLA4A,ALL,D083R,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GOLA4A,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2630,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GOLA4A,ALL,SE27B,LI,P,C,E   ,R,   ,AF, ,SES,LI,D, ,      ,0960,0270,0830,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:045,2,GOLA4A,ALL,SE27D,LI,P,C,E   ,R,   ,AF, ,SES,LI,D, ,      ,1170,0270,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,GOLA4A,ALL,SE27E,LI,P,C,E   ,R,   ,AF, ,SES,LI,D, ,      ,1280,0270,1170,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,GOLA4A,ALL,GIKUT,LI,P,C,EECH, ,   ,CF, ,SES,LI,D, ,      ,1314,0210,3120,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GOLA4B,ALL,GOLAS,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SES,LI,D, , , , , ;
STAR:020,2,GOLA4B,ALL,D083R,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GOLA4B,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2630,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GOLA4B,ALL,SE27B,LI,P,C,E   ,R,   ,AF, ,SES,LI,D, ,      ,0960,0270,0830,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,GOLA4B,ALL,SE27H,LI,P,C,E   ,R,   ,AF, ,SES,LI,D, ,      ,0990,0270,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,GOLA4B,ALL,TIGLO,LI,P,C,EEC , ,   ,CF, ,SES,LI,D, ,      ,1039,0254,2460,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GOLA4C,ALL,GOLAS,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SES,LI,D, , , , , ;
STAR:020,2,GOLA4C,ALL,D083R,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GOLA4C,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2630,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GOLA4C,ALL,SE27B,LI,P,C,E   ,R,   ,AF, ,SES,LI,D, ,      ,0960,0270,0830,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,GOLA4C,ALL,SE27C,LI,P,C,E   ,R,   ,AF, ,SES,LI,D, ,      ,1020,0270,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,GOLA4C,ALL,RIVAP,LI,P,C,EEC , ,   ,CF, ,SES,LI,D, ,      ,1064,0240,2870,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GOLA4G,ALL,GOLAS,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GEN,LI,D, , , , , ;
STAR:020,2,GOLA4G,ALL,D083S,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GOLA4G,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2630,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GOLA4G,ALL,D100P,LI,P,C,E   ,R,   ,AF, ,GEN,LI,D, ,      ,1000,0160,0830,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,GOLA4G,ALL,D110P,LI,P,C,E   ,R,   ,AF, ,GEN,LI,D, ,      ,1100,0160,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,GOLA4G,ALL,D127P,LI,P,C,E   ,R,   ,AF, ,GEN,LI,D, ,      ,1270,0160,1100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,GOLA4G,ALL,VARAP,LI,P,C,EECH,R,   ,CF, ,GEN,LI,D, ,      ,1387,0070,3180,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IDON1N,RW28,IDONA,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LIMJ,LI,P,A, , , , ;
STAR:020,5,IDON1N,RW28,MJ416,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,IDON1N,RW28,GIKUT,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IDON2P,RW10,IDONA,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LIMJ,LI,P,A, , , , ;
STAR:020,5,IDON2P,RW10,IXITO,LI,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,IDON2P,RW10,MJ401,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:040,5,IDON2P,RW10,ECLOZ,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
STAR:010,2,IDON3A,ALL,IDONA,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SES,LI,D, , , , , ;
STAR:020,2,IDON3A,ALL,GIKUT,LI,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IDON4G,ALL,IDONA,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GEN,LI,D, , , , , ;
STAR:020,2,IDON4G,ALL,D147X,LI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IDON4G,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IDON4G,ALL,LULET,LI,P,C,E CH, ,   ,CF, ,GEN,LI,D, ,      ,1380,0161,3180,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
