SID:050,2,KINU3D,RW08R,KINUR,OJ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KIPA6D,RW26R,DE26R,OJ,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,5,KIPA6D,RW26R,AI601,OJ,P,C,EY  , ,   ,CF, ,AMN,OJ,D, ,      ,2043,0197,2560,0040,+,03400,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,KIPA6D,RW26R,AI088,OJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KIPA6D,RW26R,EGLOT,OJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,KIPA6D,RW26R,AI605,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KIPA6D,RW26R,AI606,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,KIPA6D,RW26R,KIPAS,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KIPA6E,RW08L,D268D,OJ,P,C,EY  , ,   ,CF, ,QAA,OJ,D, ,      ,2674,0040,0760,0050, ,     ,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,2,KIPA6E,RW08L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KIPA6E,RW08L,D138Q,OJ,P,C,E   , ,   ,CF, ,QAA,OJ,D, ,      ,1376,0170,1380,0160,+,07000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,KIPA6E,RW08L,KULDI,OJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KIPA6E,RW08L,KIPAS,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KIPA6T,RW08L,DE08L,OJ,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,5,KIPA6T,RW08L,KITUT,OJ,P,C,EY  , ,   ,CF, ,AMN,OJ,D, ,      ,1699,0156,0760,0044,+,03800,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,KIPA6T,RW08L,AI804,OJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KIPA6T,RW08L,AI805,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,KIPA6T,RW08L,AI806,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KIPA6T,RW08L,KIPAS,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KIPA6W,RW26R,D260O,OJ,P,C,EY  , ,   ,CF, ,QAA,OJ,D, ,      ,2587,0149,2560,0060, ,     ,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,2,KIPA6W,RW26R,D328P,OJ,P,C,E   ,L,   ,CF, ,QTR,OJ,D, ,      ,3291,0158,1480,0120,+,07000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,KIPA6W,RW26R,QTR,OJ,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KIPA6W,RW26R,KULDI,OJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KIPA6W,RW26R,KIPAS,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KULD1Q,RW26L,OBTAN,OJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,210,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,5,KULD1Q,RW26L,LOTES,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,KULD1Q,RW26L,AI087,OJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KULD1Q,RW26L,KULDI,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KULD1S,RW08R,SIVIK,OJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,210,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,5,KULD1S,RW08R,ASPAL,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,KULD1S,RW08R,AI270,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KULD1S,RW08R,KULDI,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KULD2D,RW26L,RW26L,OJ,P,G,G   , ,   ,FD, ,QAA,OJ,D, ,      ,2555,0072,2560,0135,+,03200,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,2,KULD2D,RW26L,D336O,OJ,E,A,E   ,L,   ,CF, ,QAA,OJ,D, ,      ,2091,0186,1560,0120,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,KULD2D,RW26L,QTR,OJ,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KULD2D,RW26L,KULDI,OJ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,KULD3D,RW08R,QA,OJ,D,B,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03200,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:030,2,KULD3D,RW08R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KULD3D,RW08R,D140O,OJ,E,A,E   , ,   ,CF, ,QAA,OJ,D, ,      ,1376,0150,1400,0130,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KULD3D,RW08R,KULDI,OJ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LOSA1Q,RW26L,OBTAN,OJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,210,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,5,LOSA1Q,RW26L,RESOS,OJ,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,LOSA1Q,RW26L,KINEN,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,LOSA1Q,RW26L,IMLOL,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LOSA1Q,RW26L,LOXER,OJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LOSA1Q,RW26L,LOSAR,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LOSA1S,RW08R,SIVIK,OJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,210,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,5,LOSA1S,RW08R,ORDUN,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,LOSA1S,RW08R,LONIN,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LOSA1S,RW08R,LOSAR,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOSA2D,RW26L,RW26L,OJ,P,G,G   , ,   ,FD, ,QAA,OJ,D, ,      ,2555,0072,2560,0135,+,03200,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,2,LOSA2D,RW26L,D209J,OJ,E,A,E   ,R,   ,CF, ,AMN,OJ,D, ,      ,2087,0100,0290,0090,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LOSA2D,RW26L,AMN,OJ,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LOSA2D,RW26L,D080G,OJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LOSA2D,RW26L,LOXER,OJ,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,LOSA2D,RW26L,LOSAR,OJ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOSA3D,RW08R,QA,OJ,D,B,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03200,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,2,LOSA3D,RW08R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0590,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LOSA3D,RW08R,D029J,OJ,E,A,E   , ,   ,CF, ,QAA,OJ,D, ,      ,0283,0100,0290,0090,+,08500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LOSA3D,RW08R,LOXER,OJ,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LOSA3D,RW08R,LOSAR,OJ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LOSA6D,RW26R,DE26R,OJ,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,5,LOSA6D,RW26R,AI601,OJ,P,C,EY  , ,   ,CF, ,AMN,OJ,D, ,      ,2043,0197,2560,0040,+,03200,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,LOSA6D,RW26R,AI603,OJ,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,08000,06000,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LOSA6D,RW26R,AI604,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,LOSA6D,RW26R,LOXER,OJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LOSA6D,RW26R,LOSAR,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOSA6E,RW08L,D268D,OJ,P,C,EY  , ,   ,CF, ,QAA,OJ,D, ,      ,2674,0040,0760,0050, ,     ,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,2,LOSA6E,RW08L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0590,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LOSA6E,RW08L,D029K,OJ,P,C,E   , ,   ,CF, ,QAA,OJ,D, ,      ,0282,0113,0290,0090,+,08500,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,LOSA6E,RW08L,LOSAR,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,LOSA6T,RW08L,DE08L,OJ,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:010,5,LOSA6T,RW08L,KITUT,OJ,P,C,EY  , ,   ,CF, ,AMN,OJ,D, ,      ,1693,0156,0760,0044,+,03800,     ,     ,-,230,    ,   , , , , , , , , ;
SID:020,5,LOSA6T,RW08L,AI801,OJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,09000,06000,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LOSA6T,RW08L,AI808,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     ,-,250,    ,   , , , , , , , , ;
SID:035,5,LOSA6T,RW08L,LOXER,OJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LOSA6T,RW08L,LOSAR,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOSA6W,RW26R,D260O,OJ,P,C,EY  , ,   ,CF, ,QAA,OJ,D, ,      ,2587,0149,2560,0060, ,     ,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,2,LOSA6W,RW26R,AMN,OJ,D, ,V   ,R,   ,CF,Y,AMN,OJ,D, ,      ,0000,0000,0430,0180, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,LOSA6W,RW26R,LOSAR,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LOSI6D,RW26R,DE26R,OJ,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,5,LOSI6D,RW26R,AI601,OJ,P,C,EY  , ,   ,CF, ,AMN,OJ,D, ,      ,2049,0197,2560,0040,+,03300,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,LOSI6D,RW26R,AI088,OJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LOSI6D,RW26R,LOSIL,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,LOSI6E,RW08L,D268D,OJ,P,C,EY  , ,   ,CF, ,QTR,OJ,D, ,      ,3590,0296,0760,0050, ,     ,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,2,LOSI6E,RW08L,QTR15,OJ,P,C,E   ,R,   ,CF, ,QTR,OJ,D, ,      ,0077,0150,1860,0130,+,07000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,LOSI6E,RW08L,QTR,OJ,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LOSI6E,RW08L,LOSIL,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,LOSI6T,RW08L,DE08L,OJ,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:010,5,LOSI6T,RW08L,KITUT,OJ,P,C,EY  , ,   ,CF, ,AMN,OJ,D, ,      ,1699,0156,0760,0044,+,03500,     ,     ,-,230,    ,   , , , , , , , , ;
SID:020,5,LOSI6T,RW08L,AI804,OJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LOSI6T,RW08L,AI807,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,LOSI6T,RW08L,LOSIL,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOSI6W,RW26R,D260O,OJ,P,C,EY  , ,   ,CF, ,QAA,OJ,D, ,      ,2587,0149,2560,0060, ,     ,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,2,LOSI6W,RW26R,D328P,OJ,P,C,E   ,L,   ,CF, ,QAA,OJ,D, ,      ,2138,0198,1480,0120,+,07000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,LOSI6W,RW26R,QTR,OJ,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LOSI6W,RW26R,LOSIL,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUDA1Q,RW26L,OBTAN,OJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,210,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,5,LUDA1Q,RW26L,RESOS,OJ,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,LUDA1Q,RW26L,KINEN,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,LUDA1Q,RW26L,IMLOL,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LUDA1Q,RW26L,LOXER,OJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LUDA1Q,RW26L,LUDAN,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUDA1S,RW08R,SIVIK,OJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,210,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,5,LUDA1S,RW08R,ORDUN,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,LUDA1S,RW08R,LONIN,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LUDA1S,RW08R,LUDAN,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUDA2D,RW26L,RW26L,OJ,P,G,G   , ,   ,FD, ,QAA,OJ,D, ,      ,2555,0072,2560,0135,+,03200,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,2,LUDA2D,RW26L,D209J,OJ,E,A,E   ,R,   ,CF, ,AMN,OJ,D, ,      ,2087,0100,0290,0090,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LUDA2D,RW26L,AMN,OJ,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LUDA2D,RW26L,D080G,OJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LUDA2D,RW26L,LOXER,OJ,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,LUDA2D,RW26L,LUDAN,OJ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LUDA3D,RW08R,QA,OJ,D,B,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03200,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:030,2,LUDA3D,RW08R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0770,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LUDA3D,RW08R,D048M,OJ,E,A,E   , ,   ,CF, ,QAA,OJ,D, ,      ,0468,0130,0480,0140,+,08500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LUDA3D,RW08R,LUDAN,OJ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUDA6D,RW26R,DE26R,OJ,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:020,5,LUDA6D,RW26R,AI601,OJ,P,C,EY  , ,   ,CF, ,AMN,OJ,D, ,      ,2043,0197,2560,0040,+,03200,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,LUDA6D,RW26R,AI603,OJ,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,08000,06000,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LUDA6D,RW26R,AI604,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,LUDA6D,RW26R,LOXER,OJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LUDA6D,RW26R,LUDAN,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUDA6E,RW08L,D268D,OJ,P,C,EY  , ,   ,CF, ,QAA,OJ,D, ,      ,2674,0040,0760,0050, ,     ,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:015,2,LUDA6E,RW08L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0780,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LUDA6E,RW08L,D048O,OJ,P,C,E   , ,   ,CF, ,QAA,OJ,D, ,      ,0468,0154,0480,0160,+,08500,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,LUDA6E,RW08L,LUDAN,OJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,LUDA6T,RW08L,DE08L,OJ,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,OJAI,OJ,P,A, , , , ;
SID:010,5,LUDA6T,RW08L,KITUT,OJ,P,C,EY  , ,   ,CF, ,AMN,OJ,D, ,      ,1693,0156,0760,0044,+,03800,     ,     ,-,230,    ,   , , , , , , , , ;
SID:020,5,LUDA6T,RW08L,AI801,OJ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,09000,06000,     , ,   ,    ,   , , , , , , , , ;
SID:025,5,LUDA6T,RW08L,AI808,OJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     ,-,250,    ,   , , , , , , , , ;
