SID:060,5,ATEN2E,RW07L,ATENA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ATEN2E,RW07L,BEKOL,ZG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATEN2X,RW07R,HH301,VH,P,C,E   , ,010,CF, ,TD,VH,D, ,      ,2881,0177,0740,0040, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,ATEN2X,RW07R,PORPA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:030,5,ATEN2X,RW07R,PORSH,VH,P,C,E   ,R,010,RF, , , , , ,002600,    ,    ,    ,0050, ,     ,     ,     , ,   ,    ,   ,VH991,VH,P,C, , , , ;
SID:040,5,ATEN2X,RW07R,RAMEN,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:050,5,ATEN2X,RW07R,COLEY,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ATEN2X,RW07R,ATENA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ATEN2X,RW07R,BEKOL,ZG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATEN3A,RW07R,HH301,VH,P,C,E   , ,010,CF, ,TD,VH,D, ,      ,2881,0177,0740,0040, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,ATEN3A,RW07R,PORPA,VH,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:030,5,ATEN3A,RW07R,RAMEN,VH,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:040,5,ATEN3A,RW07R,COLEY,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ATEN3A,RW07R,ATENA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ATEN3A,RW07R,BEKOL,ZG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEKO1E,RW07L,DE07L,VH,P,C,EY  , ,010,CF, ,TD,VH,D, ,      ,2866,0216,0740,0010, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,BEKO1E,RW07L,DE07L,VH,P,C,E   , ,010,FA, ,TD,VH,D, ,      ,2866,0216,0740,    ,+,00430,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BEKO1E,RW07L,ROVER,VH,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:040,5,BEKO1E,RW07L,TD,VH,D, ,V   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:050,5,BEKO1E,RW07L,ATENA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BEKO1E,RW07L,BEKOL,ZG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEKO1F,RW25R,DE25R,VH,P,C,EY  , ,010,CF, ,TD,VH,D, ,      ,2839,0234,2540,0010, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,BEKO1F,RW25R,DE25R,VH,P,C,E   , ,010,FA, ,TD,VH,D, ,      ,2839,0234,2540,    ,+,00430,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BEKO1F,RW25R,VEPIK,VH,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:040,5,BEKO1F,RW25R,RUMSY,VH,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,230,    ,   , , , , , , , , ;
SID:050,5,BEKO1F,RW25R,TUNNA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BEKO1F,RW25R,SAMON,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BEKO1F,RW25R,BEKOL,ZG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEKO2B,RW25L,PRAWN,VH,P,C,EY  , ,010,CF, ,TD,VH,D, ,      ,2757,0269,2540,0050,-,05000,     ,09000,+,205,    ,   ,VHHH,VH,P,A, , , , ;
SID:030,5,BEKO2B,RW25L,RUMSY,VH,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,230,    ,   , , , , , , , , ;
SID:040,5,BEKO2B,RW25L,TUNNA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,BEKO2B,RW25L,SAMON,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BEKO2B,RW25L,BEKOL,ZG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEKO4A,RW07R,HH301,VH,P,C,E   , ,010,CF, ,TD,VH,D, ,      ,2881,0177,0740,0040, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,BEKO4A,RW07R,PORPA,VH,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:030,5,BEKO4A,RW07R,TD,VH,D, ,V   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:040,5,BEKO4A,RW07R,ATENA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BEKO4A,RW07R,BEKOL,ZG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,LAKE1E,RW07L,DE07L,VH,P,C,EY  , ,010,CF, ,TD,VH,D, ,      ,2866,0216,0740,0010, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:010,5,LAKE1E,RW07L,DE07L,VH,P,C,E   , ,010,FA, ,TD,VH,D, ,      ,2866,0216,0740,    ,+,00430,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,LAKE1E,RW07L,ROVER,VH,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:040,5,LAKE1E,RW07L,TD,VH,D, ,V   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:050,5,LAKE1E,RW07L,SHELY,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LAKE1E,RW07L,LAKES,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LAKE1F,RW25R,DE25R,VH,P,C,EY  , ,010,CF, ,TD,VH,D, ,      ,2839,0234,2540,0010, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,LAKE1F,RW25R,DE25R,VH,P,C,E   , ,010,FA, ,TD,VH,D, ,      ,2839,0234,2540,    ,+,00430,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LAKE1F,RW25R,VEPIK,VH,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:040,5,LAKE1F,RW25R,RUMSY,VH,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,230,    ,   , , , , , , , , ;
SID:050,5,LAKE1F,RW25R,TUNNA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LAKE1F,RW25R,TROUT,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,LAKE1F,RW25R,LAKES,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LAKE2B,RW25L,PRAWN,VH,P,C,EY  , ,010,CF, ,TD,VH,D, ,      ,2757,0269,2540,0050,-,05000,     ,09000,+,205,    ,   ,VHHH,VH,P,A, , , , ;
SID:030,5,LAKE2B,RW25L,RUMSY,VH,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,230,    ,   , , , , , , , , ;
SID:040,5,LAKE2B,RW25L,TUNNA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LAKE2B,RW25L,TROUT,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LAKE2B,RW25L,LAKES,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LAKE4A,RW07R,HH301,VH,P,C,E   , ,010,CF, ,TD,VH,D, ,      ,2881,0177,0740,0040, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,LAKE4A,RW07R,PORPA,VH,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:030,5,LAKE4A,RW07R,TD,VH,D, ,V   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:040,5,LAKE4A,RW07R,SHELY,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LAKE4A,RW07R,LAKES,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,OCEA1E,RW07L,DE07L,VH,P,C,EY  , ,010,CF, ,TD,VH,D, ,      ,2866,0216,0740,0010, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:010,5,OCEA1E,RW07L,DE07L,VH,P,C,E   , ,010,FA, ,TD,VH,D, ,      ,2866,0216,0740,    ,+,00430,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,OCEA1E,RW07L,ROVER,VH,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:030,5,OCEA1E,RW07L,TD,VH,D, ,V   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:050,5,OCEA1E,RW07L,OCEAN,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OCEA1F,RW25R,DE25R,VH,P,C,EY  , ,010,CF, ,TD,VH,D, ,      ,2839,0234,2540,0010, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,OCEA1F,RW25R,DE25R,VH,P,C,E   , ,010,FA, ,TD,VH,D, ,      ,2839,0234,2540,    ,+,00430,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OCEA1F,RW25R,VEPIK,VH,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:040,5,OCEA1F,RW25R,RUMSY,VH,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,230,    ,   , , , , , , , , ;
SID:050,5,OCEA1F,RW25R,TUNNA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,OCEA1F,RW25R,TROUT,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,OCEA1F,RW25R,OCEAN,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OCEA2B,RW25L,PRAWN,VH,P,C,EY  , ,010,CF, ,TD,VH,D, ,      ,2757,0269,2540,0050,-,05000,     ,09000,+,205,    ,   ,VHHH,VH,P,A, , , , ;
SID:030,5,OCEA2B,RW25L,RUMSY,VH,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,230,    ,   , , , , , , , , ;
SID:040,5,OCEA2B,RW25L,TUNNA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,OCEA2B,RW25L,TROUT,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,OCEA2B,RW25L,OCEAN,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OCEA3A,RW07R,HH301,VH,P,C,E   , ,010,CF, ,TD,VH,D, ,      ,2881,0177,0740,0040, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,OCEA3A,RW07R,PORPA,VH,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:030,5,OCEA3A,RW07R,TD,VH,D, ,V   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:040,5,OCEA3A,RW07R,OCEAN,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PECA1B,RW25L,PRAWN,VH,P,C,EY  , ,010,CF, ,TD,VH,D, ,      ,2757,0269,2540,0050,-,05000,     ,09000,+,205,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,PECA1B,RW25L,RUMSY,VH,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,230,    ,   , , , , , , , , ;
SID:030,5,PECA1B,RW25L,TUNNA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PECA1B,RW25L,TITAN,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PECA1B,RW25L,PECAN,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,PECA1E,RW07L,DE07L,VH,P,C,EY  , ,010,CF, ,TD,VH,D, ,      ,2866,0216,0740,0010, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:010,5,PECA1E,RW07L,DE07L,VH,P,C,E   , ,010,FA, ,TD,VH,D, ,      ,2866,0216,0740,    ,+,00430,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,PECA1E,RW07L,ROVER,VH,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:030,5,PECA1E,RW07L,RAMEN,VH,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:040,5,PECA1E,RW07L,BREAM,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PECA1E,RW07L,TITAN,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PECA1E,RW07L,PECAN,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PECA1F,RW25R,DE25R,VH,P,C,EY  , ,010,CF, ,TD,VH,D, ,      ,2839,0234,2540,0010, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,PECA1F,RW25R,DE25R,VH,P,C,E   , ,010,FA, ,TD,VH,D, ,      ,2839,0234,2540,    ,+,00430,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PECA1F,RW25R,VEPIK,VH,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:040,5,PECA1F,RW25R,RUMSY,VH,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,230,    ,   , , , , , , , , ;
SID:050,5,PECA1F,RW25R,TUNNA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PECA1F,RW25R,TITAN,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,PECA1F,RW25R,PECAN,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PECA1Z,RW07L,DE07L,VH,P,C,EY  , ,010,CF, ,TD,VH,D, ,      ,2866,0216,0740,0010, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,PECA1Z,RW07L,DE07L,VH,P,C,E   , ,010,FA, ,TD,VH,D, ,      ,2866,0216,0740,    ,+,00430,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PECA1Z,RW07L,ROVER,VH,P,C,E   , ,010,CF, ,TD,VH,D, ,      ,2941,0158,0890,0060,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:040,5,PECA1Z,RW07L,RUSUG,VH,P,C,E   ,R,010,RF, , , , , ,003080,    ,    ,    ,0051, ,     ,     ,     , ,   ,    ,   ,VH993,VH,P,C, , , , ;
SID:050,5,PECA1Z,RW07L,RAMEN,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:060,5,PECA1Z,RW07L,BREAM,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,PECA1Z,RW07L,TITAN,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,PECA1Z,RW07L,PECAN,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PECA2A,RW07R,HH301,VH,P,C,E   , ,010,CF, ,TD,VH,D, ,      ,2881,0177,0740,0040, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,PECA2A,RW07R,PORPA,VH,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:030,5,PECA2A,RW07R,RAMEN,VH,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:040,5,PECA2A,RW07R,BREAM,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PECA2A,RW07R,TITAN,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PECA2A,RW07R,PECAN,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PECA2X,RW07R,HH301,VH,P,C,E   , ,010,CF, ,TD,VH,D, ,      ,2881,0177,0740,0040, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,PECA2X,RW07R,PORPA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:030,5,PECA2X,RW07R,PORSH,VH,P,C,E   ,R,010,RF, , , , , ,002600,    ,    ,    ,0050, ,     ,     ,     , ,   ,    ,   ,VH991,VH,P,C, , , , ;
SID:040,5,PECA2X,RW07R,RAMEN,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:050,5,PECA2X,RW07R,BREAM,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PECA2X,RW07R,TITAN,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,PECA2X,RW07R,PECAN,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RAME1E,RW07L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0740,    ,+,00430,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,2,RAME1E,RW07L,SMT,VH,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RAME1E,RW07L,ROVER,VH,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:040,2,RAME1E,RW07L,RAMEN,VH,P,C,EE  , ,   ,CF, ,TD,VH,D, ,      ,2488,0127,1750,0100, ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:010,2,RAME2A,RW07R,PORPA,VH,P,C,EY  , ,   ,CF, ,TD,VH,D, ,      ,2922,0160,0740,0060,-,05000,     ,09000,+,205,    ,   ,VHHH,VH,P,A, , , , ;
SID:015,2,RAME2A,RW07R, , , , ,    ,R,   ,VM, , , , , ,      ,    ,    ,1700,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,RAME2A,RW07R,RAMEN,VH,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:010,5,RASE1Z,RW07L,DE07L,VH,P,C,EY  , ,010,CF, ,TD,VH,D, ,      ,2866,0216,0740,0010, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,RASE1Z,RW07L,DE07L,VH,P,C,E   , ,010,FA, ,TD,VH,D, ,      ,2866,0216,0740,    ,+,00430,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,RASE1Z,RW07L,ROVER,VH,P,C,E   , ,010,CF, ,TD,VH,D, ,      ,2941,0158,0890,0060,-,05000,     ,     ,+,205,    ,   , , , , , , , , ;
SID:040,5,RASE1Z,RW07L,RUSUG,VH,P,C,E   ,R,010,RF, , , , , ,003080,    ,    ,    ,0051, ,     ,     ,     , ,   ,    ,   ,VH993,VH,P,C, , , , ;
