APPCH:030,A,T36,PGY,SKATE,K2,P,C,E  H,L,   ,HF, , , , , ,      ,    ,    ,0280,0040,+,03000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:040,A,T36,PGY,OBIME,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T36,PGY,HUPKO,K2,P,C,EE B,L,   ,AF, ,NZY,K2,D, ,      ,1800,0090,2080,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T36, ,HUPKO,K2,P,C,E  I, ,   ,IF, ,NZY,K2,D, ,      ,1800,0090,    ,    ,+,02000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T36, ,WASIR,K2,P,C,E  F, ,   ,CF, ,NZY,K2,D, ,      ,1800,0040,3600,0050,+,01000,     ,     , ,   ,    ,   ,NZY,K2,D, , ,0,D,S;
APPCH:030,T,T36, ,ZOLOK,K2,P,C,E  M, ,   ,CF, ,NZY,K2,D, ,      ,1800,0015,3600,0025, ,00257,     ,     , ,   ,-280,   , , , , , ,0,D,S;
APPCH:040,T,T36, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3600,    ,+,00430,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T36, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2380,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T36, ,SKATE,K2,P,C,E   , ,   ,CF, ,NZY,K2,D, ,      ,2080,0140,2080,0070,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T36, ,SKATE,K2,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0280,0040,-,12000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T36-Z,MYSTY,MYSTY,K2,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T36-Z,MYSTY,SKATE,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T36-Z,MYSTY,OBIME,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T36-Z,MYSTY,HUPKO,K2,P,C,EE B,L,   ,AF, ,NZY,K2,D, ,      ,1800,0090,2080,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T36-Z,MZB,MZB,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T36-Z,MZB,SKATE,K2,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T36-Z,MZB,SKATE,K2,P,C,E  H,L,   ,HF, , , , , ,      ,    ,    ,0280,0040, ,12000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:040,A,T36-Z,MZB,OBIME,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T36-Z,MZB,HUPKO,K2,P,C,EE B,L,   ,AF, ,NZY,K2,D, ,      ,1800,0090,2080,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T36-Z,OCN,OCN,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T36-Z,OCN,SKATE,K2,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T36-Z,OCN,SKATE,K2,P,C,E  H,L,   ,HF, , , , , ,      ,    ,    ,0280,0040, ,12000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:040,A,T36-Z,OCN,OBIME,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T36-Z,OCN,HUPKO,K2,P,C,EE B,L,   ,AF, ,NZY,K2,D, ,      ,1800,0090,2080,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T36-Z,PGY,PGY,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T36-Z,PGY,SKATE,K2,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T36-Z,PGY,SKATE,K2,P,C,E  H,L,   ,HF, , , , , ,      ,    ,    ,0280,0040, ,12000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:040,A,T36-Z,PGY,OBIME,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T36-Z,PGY,HUPKO,K2,P,C,EE B,L,   ,AF, ,NZY,K2,D, ,      ,1800,0090,2080,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T36-Z, ,HUPKO,K2,P,C,E  I, ,   ,IF, ,NZY,K2,D, ,      ,1800,0090,    ,    ,+,02000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T36-Z, ,WASIR,K2,P,C,E  F, ,   ,CF, ,NZY,K2,D, ,      ,1800,0040,3600,0050,+,01000,     ,     , ,   ,    ,   ,NZY,K2,D, , ,0,D,S;
APPCH:030,T,T36-Z, ,ZOLOK,K2,P,C,E  M, ,   ,CF, ,NZY,K2,D, ,      ,1800,0015,3600,0025, ,00257,     ,     , ,   ,-280,   , , , , , ,0,D,S;
APPCH:040,T,T36-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3600,    ,+,00430,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T36-Z, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2380,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T36-Z, ,SKATE,K2,P,C,E   , ,   ,CF, ,NZY,K2,D, ,      ,2080,0140,2080,0070,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T36-Z, ,SKATE,K2,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0280,0040,-,12000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
RWY:RW11 ,     ,      ,00019, ,    , ,   ;N32420839,W117131659,0000;
RWY:RW18 ,     ,      ,00019, ,    , ,   ;N32423613,W117124207,0000;
RWY:RW29 ,     ,      ,00026, ,    , ,   ;N32412909,W117120214,0000;
RWY:RW36 ,     ,      ,00010, ,    , ,   ;N32411984,W117130704,0000;
