SID:040,2,BEKI1A,RW16,QBL,UB,D, ,V  H,L,   ,HA, , , , , ,      ,    ,    ,3410,T010,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BEKI1A,RW16,BEKIR,UB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BEKI1B,RW34,D341E,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,3408,0044,3410,0050,+,02500,     ,04000,-,190,    ,   ,QBL,UB,D, , , , , ;
SID:020,2,BEKI1B,RW34,D276D,UB,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BEKI1B,RW34,QBL,UB,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BEKI1B,RW34,QBL,UB,D, ,V  H,L,   ,HA, , , , , ,      ,    ,    ,3410,T010,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BEKI1B,RW34,BEKIR,UB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EDAT2A,RW16,D161F,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,1611,0065,1610,0050,+,02500,     ,04000,-,220,    ,   ,QBL,UB,D, , , , , ;
SID:020,2,EDAT2A,RW16,D207F,UB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EDAT2A,RW16,QBL,UB,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EDAT2A,RW16,QBL,UB,D, ,V  H,R,   ,HA, , , , , ,      ,    ,    ,1610,T010,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EDAT2A,RW16,EDATA,UB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EDAT2B,RW34,D341E,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,3408,0044,3410,0050,+,02500,     ,04000,-,190,    ,   ,QBL,UB,D, , , , , ;
SID:020,2,EDAT2B,RW34,D276D,UB,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EDAT2B,RW34,QBL,UB,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EDAT2B,RW34,QBL,UB,D, ,V  H,R,   ,HA, , , , , ,      ,    ,    ,1610,T010,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EDAT2B,RW34,EDATA,UB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GIPA1A,RW16,D161F,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,1611,0065,1610,0050,+,02500,     ,04000,-,220,    ,   ,QBL,UB,D, , , , , ;
SID:020,2,GIPA1A,RW16,D207F,UB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GIPA1A,RW16,QBL,UB,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GIPA1A,RW16,QBL,UB,D, ,V  H,L,   ,HA, , , , , ,      ,    ,    ,3410,T010,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GIPA1A,RW16,GIPAR,UB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GIPA1B,RW34,D341E,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,3408,0044,3410,0050,+,02500,     ,04000,-,190,    ,   ,QBL,UB,D, , , , , ;
SID:020,2,GIPA1B,RW34,D276D,UB,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GIPA1B,RW34,QBL,UB,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GIPA1B,RW34,QBL,UB,D, ,V  H,L,   ,HA, , , , , ,      ,    ,    ,3410,T010,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GIPA1B,RW34,GIPAR,UB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUSA2A,RW16,D161F,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,1611,0065,1610,0050,+,02500,     ,04000,-,220,    ,   ,QBL,UB,D, , , , , ;
SID:020,2,LUSA2A,RW16,D207F,UB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LUSA2A,RW16,QBL,UB,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LUSA2A,RW16,QBL,UB,D, ,V  H,R,   ,HA, , , , , ,      ,    ,    ,1610,T010,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LUSA2A,RW16,LUSAL,UB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUSA2B,RW34,D341E,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,3408,0044,3410,0050,+,02500,     ,04000,-,190,    ,   ,QBL,UB,D, , , , , ;
SID:020,2,LUSA2B,RW34,D276D,UB,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LUSA2B,RW34,QBL,UB,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LUSA2B,RW34,QBL,UB,D, ,V  H,R,   ,HA, , , , , ,      ,    ,    ,1610,T010,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LUSA2B,RW34,LUSAL,UB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ADGE1F,RW34,ADGEN,UB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,06000, ,   ,    ,   ,QBL,UB,D, , , , , ;
STAR:020,2,ADGE1F,RW34,LUSAL,UB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ALUV1F,RW34,ALUVO,UB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,06000, ,   ,    ,   ,QBL,UB,D, , , , , ;
STAR:020,2,ALUV1F,RW34,LUSAL,UB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BEKI2E,RW16,BEKIR,UB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,06000, ,   ,    ,   ,QBL,UB,D, , , , , ;
STAR:020,2,BEKI2E,RW16,D024J,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BEKI2E,RW16,QBL,UB,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BEKI2F,RW34,BEKIR,UB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,06000, ,   ,    ,   ,QBL,UB,D, , , , , ;
STAR:020,2,BEKI2F,RW34,D024J,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BEKI2F,RW34,QBL,UB,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EDAT1F,RW34,EDATA,UB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,06000, ,   ,    ,   ,QBL,UB,D, , , , , ;
STAR:020,2,EDAT1F,RW34,OLPAK,UB,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EDAT3E,RW16,EDATA,UB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,06000, ,   ,    ,   ,QBL,UB,D, , , , , ;
STAR:020,2,EDAT3E,RW16,VEBAN,UB,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GIPA1E,RW16,GIPAR,UB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,06000, ,   ,    ,   ,QBL,UB,D, , , , , ;
STAR:020,2,GIPA1E,RW16,D339R,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:025,2,GIPA1E,RW16,D339K,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GIPA1E,RW16,QBL,UB,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GIPA1F,RW34,GIPAR,UB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,06000, ,   ,    ,   ,QBL,UB,D, , , , , ;
STAR:020,2,GIPA1F,RW34,D339R,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GIPA1F,RW34,D339K,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GIPA1F,RW34,QBL,UB,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,INTE1E,RW16,INTEV,UB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,06000, ,   ,    ,   ,QBL,UB,D, , , , , ;
STAR:020,2,INTE1E,RW16,RAVEK,UB,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,INTE1F,RW34,INTEV,UB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,06000, ,   ,    ,   ,QBL,UB,D, , , , , ;
STAR:020,2,INTE1F,RW34,RAVEK,UB,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LUSA2E,RW16,LUSAL,UB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,06000, ,   ,    ,   ,QBL,UB,D, , , , , ;
STAR:020,2,LUSA2E,RW16,QBL,UB,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NUNT1F,RW34,NUNTI,UB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,06000, ,   ,    ,   ,QBL,UB,D, , , , , ;
STAR:020,2,NUNT1F,RW34,LUSAL,UB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PENO1F,RW34,PENOB,UB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,06000, ,   ,    ,   ,QBL,UB,D, , , , , ;
STAR:020,2,PENO1F,RW34,LUSAL,UB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,POLA3E,RW16,POLAD,UB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,06000, ,   ,    ,   ,QBL,UB,D, , , , , ;
STAR:020,2,POLA3E,RW16,VAGIM,UB,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,POLA4F,RW34,POLAD,UB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,06000, ,   ,    ,   ,QBL,UB,D, , , , , ;
STAR:020,2,POLA4F,RW34,VAGIM,UB,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D34,LUSAL,LUSAL,UB,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,06000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D34,LUSAL,CD34,UB,P,C,EE B, ,   ,CF, ,QBL,UB,D, ,      ,1610,0122,2850,0084, ,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D34,OLPAK,OLPAK,UB,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,06000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D34,OLPAK,CD34,UB,P,C,EE B, ,   ,CF, ,QBL,UB,D, ,      ,1610,0122,0810,0135, ,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D34,QBL1,QBL,UB,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,06000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D34,QBL1,D187J,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,1870,0101,1870,0101, ,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D34,QBL1,D169M,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,1690,0125,1070,0043, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D34,QBL1,CD34,UB,P,C,EE B,L,   ,CF,Y,QBL,UB,D, ,      ,1610,0122,3410,0020, ,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D34,QBL2,QBL,UB,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,06000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D34,QBL2,D180K,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,1806,0105,1800,0105, ,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D34,QBL2,D169M,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,1690,0125,1070,0031, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D34,QBL2,CD34,UB,P,C,EE B,L,   ,CF,Y,QBL,UB,D, ,      ,1610,0122,3410,0020, ,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D34,RAVEK,RAVEK,UB,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,06000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D34,RAVEK, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0810,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D34,RAVEK,D169M,UB,P,C,E   ,L,   ,AF, ,QBL,UB,D, ,      ,1690,0125,2610,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D34,RAVEK,CD34,UB,P,C,EE B, ,   ,CF, ,QBL,UB,D, ,      ,1610,0122,3410,0010, ,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D34,VAGIM,VAGIM,UB,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,06000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D34,VAGIM, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D34,VAGIM,D169M,UB,P,C,E   ,L,   ,AF, ,QBL,UB,D, ,      ,1690,0125,2800,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D34,VAGIM,CD34,UB,P,C,EE B, ,   ,CF, ,QBL,UB,D, ,      ,1610,0122,3410,0010, ,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D34, ,CD34,UB,P,C,E  I, ,   ,IF, ,QBL,UB,D, ,      ,1610,0122,    ,    , ,03600,     ,06000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D34, ,FD34,UB,P,C,E  F, ,   ,CF, ,QBL,UB,D, ,      ,1611,0072,3410,0050, ,03000,     ,     , ,   ,    ,   ,QBL,UB,D, , ,0, ,S;
APPCH:024,D,D34, ,62VOR,UB,P,C,E S , ,   ,CF, ,QBL,UB,D, ,      ,1611,0062,3410,0010,+,02630,     ,     , ,   ,-364,   , , , , , ,0, ,S;
APPCH:027,D,D34, ,42VOR,UB,P,C,E S , ,   ,CF, ,QBL,UB,D, ,      ,1611,0042,3410,0020,+,01870,     ,     , ,   ,-364,   , , , , , ,0, ,S;
APPCH:030,D,D34, ,RW34,UB,P,G,G  M, ,   ,CF, ,QBL,UB,D, ,      ,1613,0024,3410,0018, ,01171,     ,     , ,   ,-364,   , , , , , ,0, ,S;
APPCH:040,D,D34, ,D341D,UB,P,C,E M , ,   ,CF, ,QBL,UB,D, ,      ,3408,0033,3410,0057,+,02400,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:050,D,D34, , , , , , E  ,L,   ,VM,Y, , , , ,      ,    ,    ,1610,    , ,03600,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:010,A,I16,QBL1,QBL,UB,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,06000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I16,QBL1,D308H,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,3083,0080,3080,0080, ,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I16,QBL1,CI16,UB,P,C,EE B,R,   ,CF,Y,IQL,UB,P,I,      ,3410,0102,1170,0020, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I16,QBL2,QBL,UB,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,06000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I16,QBL2,D316H,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,3160,0084,3160,0084, ,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I16,QBL2,CI16,UB,P,C,EE B,R,   ,CF,Y,IQL,UB,P,I,      ,3410,0102,1170,0020, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I16,RAVEK,RAVEK,UB,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,06000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I16,RAVEK, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0810,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I16,RAVEK,D320K,UB,P,C,E   ,R,   ,AF, ,QBL,UB,D, ,      ,3200,0105,2610,    , ,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I16,RAVEK,CI16,UB,P,C,EE B, ,   ,CF, ,IQL,UB,P,I,      ,3410,0102,1170,0040, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I16,VAGIM,VAGIM,UB,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,06000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I16,VAGIM, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I16,VAGIM,D320K,UB,P,C,E   ,R,   ,AF, ,QBL,UB,D, ,      ,3200,0105,2800,    , ,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I16,VAGIM,CI16,UB,P,C,EE B, ,   ,CF, ,IQL,UB,P,I,      ,3410,0102,1170,0040, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I16,VEBAN,VEBAN,UB,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,06000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I16,VEBAN, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0550,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I16,VEBAN,D320K,UB,P,C,E   ,R,   ,AF, ,QBL,UB,D, ,      ,3200,0105,2350,    , ,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I16,VEBAN,CI16,UB,P,C,EE B, ,   ,CF, ,IQL,UB,P,I,      ,3410,0102,1170,0040, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I16, ,CI16,UB,P,C,E  I, ,   ,IF, ,IQL,UB,P,I,      ,3410,0102,    ,    ,I,03000,03000,06000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I16, ,FI16,UB,P,C,E  F, ,   ,CF, ,IQL,UB,P,I,      ,3410,0077,1610,0025,G,03000,03000,     , ,   ,-300,   ,QBL,UB,D, , ,0,D,S;
APPCH:030,I,I16, ,RW16,UB,P,G,G  M, ,   ,CF, ,IQL,UB,P,I,      ,3411,0021,1610,0056, ,01179,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I16, ,D161D,UB,P,C,E M , ,   ,CF, ,QBL,UB,D, ,      ,1611,0062,1610,0057,+,02400,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:050,I,I16, , , , , , E  ,R,   ,VM,Y, , , , ,      ,    ,    ,3410,    , ,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I34,LUSAL,LUSAL,UB,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,06000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I34,LUSAL,CI34,UB,P,C,EE B, ,   ,CF, ,IQR,UB,P,I,      ,1610,0095,2960,0099, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I34,OLPAK,OLPAK,UB,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,06000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I34,OLPAK,D176M,UB,P,C,E   , ,   ,CF, ,QBL,UB,D, ,      ,1760,0125,0820,0100, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I34,OLPAK,CI34,UB,P,C,EE B, ,   ,CF, ,IQR,UB,P,I,      ,1610,0095,0260,0040, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I34,QBL1,QBL,UB,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,06000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I34,QBL1,D187J,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,1870,0101,1870,0101, ,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I34,QBL1,CI34,UB,P,C,EE B,L,   ,CF,Y,IQR,UB,P,I,      ,1610,0095,0260,0020, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
